inputfile,,,,,,,,,,,min,lower,avg,median,upper,max
jedit-4.0.csv pf,0.2222222222222222,0.2222222222222222,0.2345679012345679,0.2222222222222222,0.24691358024691357,0.2222222222222222,0.20987654320987653,0.2345679012345679,0.2222222222222222,0.24691358024691357,0.20987654320987653,0.2222222222222222,0.2283950617283951,0.2222222222222222,0.2345679012345679,0.24691358024691357,0.011382153650978874
jedit-4.1.csv pf,0.2553191489361702,0.30851063829787234,0.2765957446808511,0.22340425531914893,0.24468085106382978,0.2765957446808511,0.22340425531914893,0.24468085106382978,0.24468085106382978,0.2127659574468085,0.2127659574468085,0.23404255319148937,0.25106382978723407,0.24468085106382978,0.26595744680851063,0.30851063829787234,0.02782275921408941
jedit-4.1.csv pf,0.379746835443038,0.27848101265822783,0.31645569620253167,0.34177215189873417,0.2911392405063291,0.31645569620253167,0.3291139240506329,0.3037974683544304,0.35443037974683544,0.3291139240506329,0.27848101265822783,0.310126582278481,0.3240506329113924,0.3227848101265823,0.33544303797468356,0.379746835443038,0.028417651038789432
jedit-4.1.csv pf,0.2857142857142857,0.30952380952380953,0.30952380952380953,0.32142857142857145,0.3333333333333333,0.2619047619047619,0.19047619047619047,0.35714285714285715,0.25,0.2976190476190476,0.19047619047619047,0.27380952380952384,0.29166666666666663,0.3035714285714286,0.31547619047619047,0.35714285714285715,0.04525375668749575
jedit-4.1.csv pf,0.23170731707317074,0.2073170731707317,0.23170731707317074,0.3048780487804878,0.24390243902439024,0.25609756097560976,0.25609756097560976,0.25609756097560976,0.24390243902439024,0.23170731707317074,0.2073170731707317,0.23170731707317074,0.24634146341463414,0.24390243902439024,0.25609756097560976,0.3048780487804878,0.024267986270893167
jedit-4.1.csv pf,0.21176470588235294,0.21176470588235294,0.2,0.2,0.18823529411764706,0.17647058823529413,0.17647058823529413,0.18823529411764706,0.2,0.18823529411764706,0.17647058823529413,0.18823529411764706,0.19411764705882353,0.19411764705882353,0.2,0.21176470588235294,0.012055236195246583
jedit-4.1.csv pf,0.25,0.2619047619047619,0.2619047619047619,0.2261904761904762,0.2857142857142857,0.25,0.2857142857142857,0.2261904761904762,0.27380952380952384,0.23809523809523808,0.2261904761904762,0.24404761904761904,0.25595238095238093,0.25595238095238093,0.2678571428571429,0.2857142857142857,0.02079077285306307
jedit-4.1.csv pf,0.3037974683544304,0.31645569620253167,0.25316455696202533,0.26582278481012656,0.27848101265822783,0.22784810126582278,0.25316455696202533,0.25316455696202533,0.26582278481012656,0.22784810126582278,0.22784810126582278,0.25316455696202533,0.2645569620253164,0.25949367088607594,0.2721518987341772,0.31645569620253167,0.027413174465452807
jedit-4.1.csv pf,0.24175824175824176,0.34065934065934067,0.25274725274725274,0.27472527472527475,0.2967032967032967,0.1978021978021978,0.2857142857142857,0.26373626373626374,0.3516483516483517,0.3076923076923077,0.1978021978021978,0.2582417582417582,0.2813186813186814,0.2802197802197802,0.30219780219780223,0.3516483516483517,0.04373571152117012
jedit-4.1.csv pf,0.26436781609195403,0.27586206896551724,0.2413793103448276,0.26436781609195403,0.27586206896551724,0.3103448275862069,0.22988505747126436,0.27586206896551724,0.26436781609195403,0.2988505747126437,0.22988505747126436,0.26436781609195403,0.27011494252873564,0.27011494252873564,0.27586206896551724,0.3103448275862069,0.022553352724538605
jedit-4.1.csv pf,0.36046511627906974,0.36046511627906974,0.32558139534883723,0.3372093023255814,0.4186046511627907,0.3372093023255814,0.4069767441860465,0.3953488372093023,0.37209302325581395,0.32558139534883723,0.32558139534883723,0.3372093023255814,0.363953488372093,0.36046511627906974,0.38372093023255816,0.4186046511627907,0.032077009823566795
ant-1.7.csv pf,0.18396226415094338,0.18396226415094338,0.16981132075471697,0.16981132075471697,0.1509433962264151,0.14622641509433962,0.1792452830188679,0.16037735849056603,0.18396226415094338,0.18396226415094338,0.14622641509433962,0.1650943396226415,0.1712264150943396,0.17452830188679244,0.18396226415094338,0.18396226415094338,0.013679245283018865
